Date,ANET,AXP,IR,ODFL,PCAR,WIRE,WTS
2021-12-02,123.27999877929688,152.0160369873047,59.06829071044922,353.99786376953125,50.21841812133789,146.41676330566406,188.71566772460938
2021-12-03,121.19999694824219,151.21121215820312,58.33042907714844,355.911376953125,51.241214752197266,140.36428833007812,188.4597625732422
2021-12-06,121.6500015258789,155.8074493408203,58.56973648071289,350.1113586425781,52.40156555175781,129.6876983642578,192.8990936279297
2021-12-07,126.30999755859375,161.88734436035156,59.5568733215332,360.88848876953125,52.40156555175781,134.4117431640625,196.2655029296875
2021-12-08,125.4800033569336,163.8072967529297,59.975650787353516,353.7598571777344,53.17912673950195,131.4854278564453,192.0820770263672
2021-12-09,128.66000366210938,162.9248809814453,59.746315002441406,351.7174987792969,52.999691009521484,126.42176055908203,188.99127197265625
2021-12-10,130.69000244140625,161.96493530273438,59.41727066040039,353.24432373046875,53.31669616699219,128.31939697265625,187.26870727539062
2021-12-13,132.17999267578125,158.34800720214844,59.46712112426758,355.85186767578125,52.844181060791016,127.29065704345703,185.2114715576172
2021-12-14,131.1199951171875,157.91168212890625,57.91164779663086,349.0703125,52.73651885986328,129.50791931152344,182.6226348876953
2021-12-15,138.66000366210938,157.32017517089844,59.3674201965332,350.54766845703125,52.68867111206055,135.61026000976562,184.79806518554688
2021-12-16,130.13999938964844,158.05711364746094,59.24776077270508,348.1978759765625,52.2748908996582,131.87493896484375,183.23297119140625
2021-12-17,135.02999877929688,155.1577911376953,58.051246643066406,337.7082824707031,50.80845260620117,129.7476043701172,185.11302185058594
2021-12-20,134.3300018310547,151.1627197265625,57.70225524902344,330.99615478515625,49.968746185302734,131.88491821289062,179.4432830810547
2021-12-21,137.91000366210938,156.03050231933594,58.99848556518555,336.5384216308594,50.73543167114258,133.22323608398438,184.05978393554688
